stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
5390,15390,MCALLISTER ST & DIVISADERO ST, ,37.77773,-122.43851, , 
5391,15391,MCALLISTER ST & FILLMORE ST, ,37.77864,-122.43207, , 
5392,15392,MCALLISTER ST & FILLMORE ST, ,37.778618,-122.431744, , 
5393,15393,MCALLISTER ST & GOUGH ST, ,37.77969,-122.42386, , 
5394,15394,MCALLISTER ST & GOUGH ST, ,37.77961,-122.42369, , 
5395,15395,MCALLISTER ST & HYDE ST, ,37.78073,-122.41569, , 
5396,15396,MCALLISTER ST & HYDE ST, ,37.78061,-122.41587, , 
5397,15397,MCALLISTER ST & LARKIN ST, ,37.78051,-122.41741, , 
5398,15398,MCALLISTER ST & LAGUNA ST, ,37.77933,-122.42671, , 
5399,15399,MCALLISTER ST & LAGUNA ST, ,37.77919,-122.42695, , 
5400,15400,MCALLISTER ST & PIERCE ST, ,37.778244,-122.435045, , 
5401,15401,MCALLISTER ST & PIERCE ST, ,37.77815,-122.43519, , 
5402,15402,MCALLISTER ST & POLK ST, ,37.78031,-122.41901, , 
5403,15403,MCALLISTER ST & POLK ST, ,37.780168,-122.4187, , 
5404,15404,MCALLISTER ST & VAN NESS AVE, ,37.78009,-122.42071, , 
5405,15405,MCALLISTER ST & VAN NESS AVE, ,37.780052,-122.420178, , 
5406,15406,MCALLISTER ST & WEBSTER ST, ,37.77885,-122.4305, , 
5407,15407,MCALLISTER ST & WEBSTER ST, ,37.77886,-122.4296, , 
5408,15408,MCDOWELL AVE & COWLES ST, ,37.80179,-122.467076, , 
5409,15409,MCDOWELL AVE & COWLES ST, ,37.801602,-122.466927, , 
5410,15410,MCDOWELL AVE & LINCOLN BLVD, ,37.799835,-122.467305, , 
5411,15411,MERCHANT ST & LINCOLN BLVD, ,37.803956,-122.475882, , 
5412,15412,MERCHANT ST & LINCOLN BLVD, ,37.80376,-122.476008, , 
5413,15413,62 MACALLA ST, ,37.812,-122.36483, , 
5414,15414,MACALLA ST & NIMITZ DR, ,37.812036,-122.369859, , 
5415,15415,MACALLA ST & TREASURE ISLAND RD, ,37.81324,-122.3709, , 
5416,15416,MCCOPPIN ST & GOUGH ST, ,37.77177,-122.42079, , 
5417,15417,METRO POWELL STATION/DOWNTOWN, ,37.784199,-122.407695, , 
5418,15418,BALBOA PARK BART/MEZZANINE LEVEL, ,37.721809,-122.447425, , 
5419,15419,METRO VAN NESS STATION, ,37.775127,-122.419252, , 
5420,15420,MONTEREY BLVD & ACADIA ST, ,37.731668,-122.437768, , 
5421,15421,MONTEREY BLVD & ACADIA ST, ,37.7315,-122.43726, , 
5422,15422,MONTEREY BLVD & BADEN ST, ,37.731668,-122.439635, , 
5423,15423,MONTEREY BLVD & BADEN ST, ,37.731516,-122.439853, , 
5424,15424,MONTEREY BLVD & CONGO ST, ,37.731659,-122.441915, , 
5425,15425,MONTEREY BLVD & CONGO ST, ,37.731508,-122.442133, , 
5426,15426,MONTEREY BLVD & DETROIT ST, ,37.731642,-122.444607, , 
5427,15427,MONTEREY BLVD & DETROIT ST, ,37.731508,-122.443977, , 
5428,15428,MONTEREY BLVD & EDNA ST, ,37.731633,-122.446474, , 
5429,15429,MONTEREY BLVD & EDNA ST, ,37.731481,-122.446692, , 
5430,15430,MONTEREY BLVD & EL VERANO WAY, ,37.73008,-122.461502, , 
5431,15431,MONTEREY BLVD & FAXON AVE, ,37.730695,-122.459085, , 
5432,15432,MONTEREY BLVD & FOERSTER ST, ,37.731615,-122.449166, , 
5433,15433,MONTEREY BLVD & FOERSTER ST, ,37.731481,-122.448536, , 
5434,15434,MONTEREY BLVD & GENNESSEE ST, ,37.731472,-122.451239, , 
5435,15435,MONTEREY BLVD & GENNESSEE ST, ,37.731615,-122.451445, , 
5436,15436,MONTEREY BLVD & NORTHGATE DR, ,37.729972,-122.461857, , 
5437,15437,MONTEREY BLVD & PLYMOUTH AVE, ,37.731115,-122.457322, , 
5438,15438,MONTEREY BLVD & PLYMOUTH AVE, ,37.730874,-122.457654, , 
5439,15439,MONTEREY BLVD & RIDGEWOOD AVE, ,37.731615,-122.453289, , 
5440,15440,MONTEREY BLVD & RIDGEWOOD AVE, ,37.731472,-122.453083, , 
5441,15441,MONTEREY BLVD & SAINT ELMO WAYE, ,37.730553,-122.460426, , 
5442,15442,MONTEREY BLVD & SAN ALESO AVE, ,37.732283,-122.46455, , 
5443,15443,MONTEREY BLVD & SAN JACINTO WAY, ,37.732033,-122.463965, , 
5444,15444,MONTEREY BLVD & VALDEZ AVE, ,37.731445,-122.455649, , 
5445,15445,MONTEREY BLVD & VALDEZ AVE, ,37.731267,-122.455832, , 
5446,15446,MT VERNON AVE & HOWTH ST, ,37.71969,-122.45177, , 
5447,15447,MT VERNON AVE & LOUISBURG ST, ,37.71937,-122.45094, , 
5448,15448,BALBOA PARK BART/MEZZANINE LEVEL, ,37.721202,-122.446176, , 
5449,15449,BALBOA PARK BART/MEZZANINE LEVEL, ,37.720845,-122.446657, , 
5450,15450,555 MYRA WAY, ,37.738182,-122.450712, , 
5451,15451,555 MYRA WAY, ,37.7382,-122.450884, , 
5452,15452,MYRA WAY & DALEWOOD WAY, ,37.736736,-122.453794, , 
5453,15453,MYRA WAY & MOLIMO DR, ,37.737816,-122.451491, , 
5454,15454,MYRA WAY & MOLIMO DR, ,37.737727,-122.451732, , 
5455,15455,MYRA WAY & OMAR WAY, ,37.739244,-122.450357, , 
5456,15456,MYRA WAY & OMAR WAY, ,37.739226,-122.450529, , 
5457,15457,NORTH POINT ST & DIVISADERO ST, ,37.80285,-122.44329, , 
5458,15458,NORTH POINT ST & HYDE ST, ,37.805803,-122.420226, , 
5459,15459,NORTH POINT ST & HYDE ST, ,37.805633,-122.420467, , 
5460,15460,NORTH POINT ST & JONES ST, ,37.806168,-122.417405, , 
5461,15461,NORTH POINT ST & JONES ST, ,37.806052,-122.417176, , 
5462,15462,NORTH POINT ST & KEARNY ST, ,37.80735,-122.4079, , 
5463,15463,NORTH POINT ST & KEARNY ST, ,37.807254,-122.407612, , 
5464,15464,NORTH POINT ST & LARKIN ST, ,37.80559,-122.42189, , 
5465,15465,NORTH POINT ST & LARKIN ST, ,37.805411,-122.422106, , 
5466,15466,NORTH POINT ST & MASON ST, ,37.80656,-122.41424, , 
5467,15467,NORTH POINT ST & MASON ST, ,37.806524,-122.41346, , 
5468,15468,NORTH POINT ST & POLK ST, ,37.805313,-122.423987, , 
5469,15469,NORTH POINT ST & POLK ST, ,37.805241,-122.423494, , 
5470,15470,NORTH POINT ST & STOCKTON ST, ,37.80704,-122.41038, , 
5471,15471,NORTH POINT ST & STOCKTON ST, ,37.80688,-122.410594, , 
5472,15472,NORTH POINT ST & VAN NESS AVE, ,37.805063,-122.425237, , 
5473,15473,NAPLES ST & AMAZON AVE, ,37.7155,-122.4352, , 
5474,15474,NAPLES ST & ATHENS ST, ,37.712457,-122.437347, , 
5475,15475,NAPLES ST & BRUNSWICK ST, ,37.711797,-122.437989, , 
5476,15476,NAPLES ST & BRAZIL AVE, ,37.72251,-122.43002, , 
5477,15477,NAPLES ST & CURTIS ST, ,37.711083,-122.438504, , 
5478,15478,NAPLES ST & FRANCE AVE, ,37.71767,-122.43356, , 
5479,15479,NAPLES ST & GENEVA AVE, ,37.71445,-122.43597, , 
5480,15480,NAPLES ST & GENEVA AVE, ,37.714153,-122.436397, , 
5481,15481,NAPLES ST & ITALY AVE, ,37.7161,-122.43476, , 
5482,15482,NAPLES ST & ROLPH ST, ,37.713457,-122.436626, , 
5483,15483,NAPLES ST & ROLPH ST, ,37.713484,-122.436786, , 
5484,15484,NAPLES ST & RUSSIA AVE, ,37.7192,-122.43241, , 
5485,15485,NAPLES ST & SEVILLE ST, ,37.711672,-122.437897, , 
5486,15486,NEWCOMB AVE & KEITH ST, ,37.733152,-122.38598, , 
5487,15487,NEWCOMB AVE & KEITH ST, ,37.733,-122.386049, , 
5488,15488,NEWCOMB AVE & LA SALLE AVE, ,37.733044,-122.384858, , 
5489,15489,NEWCOMB AVE & LA SALLE AVE, ,37.733196,-122.385052, , 
5490,15490,NEWCOMB AVE & NEWHALL ST, ,37.736304,-122.391522, , 
5491,15491,NEWHALL ST & OAKDALE AVE, ,37.735796,-122.392175, , 
5492,15492,NEWHALL ST & PALOU AVE, ,37.735171,-122.392737, , 
5493,15493,NORTHGATE RD & MACALLA ST, ,37.811692,-122.363782, , 
5494,15494,NIAGRA AVE & ALEMANY BLVD, ,37.71689,-122.44329, , 
5495,15495,NOE ST & 24TH ST, ,37.75133,-122.43181, , 
5496,15496,MCCULLOUGH RD & BUNKER RD, ,37.836443,-122.50214, , 
5497,15497,MCCULLOUGH RD & BUNKER RD, ,37.83612,-122.50241, , 
5498,15498,MCCULLOUGH RD & CONZELMAN RD, ,37.83388,-122.49402, , 
5499,15499,MCCULLOUGH RD & CONZELMAN RD, ,37.83361,-122.49401, , 
5500,15500,MIDDLE POINT RD & INNES AVE, ,37.734174,-122.379541, , 
5501,15501,MIDDLE POINT RD & WEST POINT RD, ,37.737011,-122.379321, , 
5502,15502,MIDDLE POINT RD & WEST POINT RD, ,37.736521,-122.379505, , 
5503,15503,MIDDLE POINT RD & WEST POINT RD, ,37.735164,-122.379323, , 
5504,15504,MIDDLE POINT RD & WEST POINT RD, ,37.73502,-122.37947, , 
5505,15505,MENDELL ST & CARGO WAY, ,37.7437,-122.38317, , 
5506,15506,MENDELL ST & EVANS AVE, ,37.74055,-122.38513, , 
5507,15507,MENDELL ST & NEWHALL ST, ,37.74254,-122.3837, , 
5508,15508,MENDELL ST & NEWHALL ST, ,37.74253,-122.38393, , 
5509,15509,MENDELL ST/US POST OFFICE, ,37.74106,-122.38444, , 
5510,15510,MENDELL ST/OPPOSITE US POST OFFICE, ,37.741056,-122.384679, , 
5511,15511,V.A. HOSPITAL, ,37.781827,-122.504106, , 
5512,15512,V.A. HOSPITAL, ,37.782139,-122.505528, , 
5513,15513,126 MIRALOMA DR, ,37.737744,-122.461458, , 
5514,15514,MIRALOMA DR & BENGAL ALY, ,37.737869,-122.461309, , 
5515,15515,MIRALOMA DR & JUANITA WAY, ,37.739377,-122.460083, , 
5516,15516,MIRALOMA DR & JUANITA WAY, ,37.739199,-122.460026, , 
5517,15517,MIRALOMA DR & MARNE AVE, ,37.740082,-122.459224, , 
5518,15518,MIRALOMA DR & MARNE AVE, ,37.740207,-122.45927, , 
5519,15519,MIRALOMA DR & YERBA BUENA AVE, ,37.735505,-122.460804, , 
5520,15520,MISSOURI ST & 19TH ST, ,37.76141,-122.39646, , 
5521,15521,MISSOURI ST & 20TH ST, ,37.76013,-122.39633, , 
5522,15522,MISSOURI ST & SIERRA ST, ,37.758398,-122.395997, , 
5523,15523,MISSOURI ST & SIERRA ST, ,37.75812,-122.39612, , 
5524,15524,MISSOURI ST & TURNER TER, ,37.75727,-122.39575, , 
5525,15525,MISSOURI ST & TURNER TER, ,37.75683,-122.3957, , 
5526,15526,MISSOURI ST & WATCHMAN WAY, ,37.75551,-122.39574, , 
5527,15527,MISSOURI ST & WATCHMAN WAY, ,37.75546,-122.3958, , 
5528,15528,MISSION ST & 1ST ST, ,37.78992,-122.39749, , 
5529,15529,MISSION ST & 2ND ST, ,37.78775,-122.40024, , 
5530,15530,MISSION ST & 2ND ST, ,37.78787,-122.39985, , 
5531,15531,MISSION ST & 3RD ST, ,37.78651,-122.40157, , 
5532,15532,MISSION ST & 3RD ST, ,37.78597,-122.40249, , 
5533,15533,MISSION ST & 4TH ST, ,37.78464,-122.40393, , 
5534,15534,MISSION ST & 4TH ST, ,37.78436,-122.40452, , 
5535,15535,MISSION ST & 5TH ST, ,37.782716,-122.406525, , 
5536,15536,MISSION ST & 5TH ST, ,37.782725,-122.40664, , 
5537,15537,MISSION ST & 6TH ST, ,37.78119,-122.40831, , 
5538,15538,MISSION ST & 6TH ST, ,37.78075,-122.4091, , 
5539,15539,MISSION ST & 7TH ST, ,37.77897,-122.41135, , 
5540,15540,MISSION ST & 8TH ST, ,37.77723,-122.41355, , 
5541,15541,MISSION ST & 8TH ST, ,37.7777,-122.41273, , 
5542,15542,MISSION ST & 9TH ST, ,37.77645,-122.41431, , 
5543,15543,MISSION ST & 9TH ST, ,37.77594,-122.41518, , 
5544,15544,MISSION ST & 11TH ST, ,37.774323,-122.41712, , 
5545,15545,MISSION ST & 11TH ST, ,37.774306,-122.417292, , 
5546,15546,MISSION ST & 13TH ST, ,37.77047,-122.41978, , 
5547,15547,MISSION ST & 14TH ST, ,37.76862,-122.41993, , 
5548,15548,MISSION ST & 14TH ST, ,37.7678,-122.42002, , 
5549,15549,MISSION ST & 15TH ST, ,37.76714,-122.41979, , 
5550,15550,MISSION ST & 15TH ST, ,37.7662,-122.41986, , 
5551,15551,MISSION ST & 16TH ST, ,37.765125,-122.419668, , 
5552,15552,MISSION ST & 16TH ST, ,37.765036,-122.419726, , 
5553,15553,MISSION ST & 18TH ST, ,37.762635,-122.419348, , 
5554,15554,MISSION ST & 18TH ST, ,37.761761,-122.419463, , 
5555,15555,MISSION ST & 19TH ST, ,37.76066,-122.41917, , 
5556,15556,MISSION ST & 19TH ST, ,37.7598,-122.41925, , 
5557,15557,MISSION ST & 20TH ST, ,37.75911,-122.41902, , 
5558,15558,MISSION ST & 20TH ST, ,37.75817,-122.41909, , 
5559,15559,MISSION ST & 21ST ST, ,37.75751,-122.41887, , 
5560,15560,MISSION ST & 21ST ST, ,37.75659,-122.41895, , 
5561,15561,MISSION ST & 22ND ST, ,37.75582,-122.41871, , 
5562,15562,MISSION ST & 22ND ST, ,37.75517,-122.4188, , 
5563,15563,MISSION ST & 23RD ST, ,37.75428,-122.41856, , 
5564,15564,MISSION ST & 23RD ST, ,37.75343,-122.41863, , 
5565,15565,MISSION ST & 24TH ST, ,37.752356,-122.418401, , 
5566,15566,MISSION ST & 24TH ST, ,37.751964,-122.418528, , 
5567,15567,MISSION ST & 26TH ST, ,37.74951,-122.4181, , 
5568,15568,MISSION ST & 26TH ST, ,37.74857,-122.41818, , 
5569,15569,MISSION ST & 29TH ST, ,37.74429,-122.42064, , 
5570,15570,MISSION ST & 29TH ST, ,37.74381,-122.42113, , 
5571,15571,MISSION ST & 30TH ST, ,37.742408,-122.421945, , 
5572,15572,MISSION ST & 30TH ST, ,37.742417,-122.421991, , 
5573,15573,4080 MISSION ST, ,37.73217,-122.428, , 
5574,15574,MISSION ST & ACTON ST, ,37.708808,-122.452578, , 
5575,15575,MISSION ST & ALLISON ST, ,37.71448,-122.44264, , 
5576,15576,MISSION ST & AMAZON AVE, ,37.71715,-122.4404, , 
5577,15577,MISSION ST & APPLETON AVE, ,37.738867,-122.423871, , 
5578,15578,MISSION ST & APPLETON AVE, ,37.73899,-122.42404, , 
5579,15579,MISSION ST & BEALE ST, ,37.791144,-122.395916, , 
5580,15580,MISSION ST & BOSWORTH ST, ,37.73334,-122.42682, , 
5581,15581,MISSION ST & BOSWORTH ST, ,37.73334,-122.42683, , 
5582,15582,MISSION ST & BRAZIL AVE, ,37.72454,-122.43481, , 
5583,15583,MISSION ST & CORTLAND AVE, ,37.741052,-122.422759, , 
5584,15584,MISSION ST & CORTLAND AVE, ,37.741079,-122.422874, , 
5585,15585,MISSION ST & EVERGREEN ST, ,37.70741,-122.45653, , 
5586,15586,MISSION ST & EXCELSIOR AVE, ,37.726355,-122.43351, , 
5587,15587,MISSION ST & FAIR AVE, ,37.74592,-122.41959, , 
5588,15588,MISSION ST & FLOURNOY ST, ,37.70682,-122.45906, , 
5589,15589,MISSION ST & FOOTE AVE, ,37.71285,-122.44462, , 
5590,15590,MISSION ST & FRANCIS ST, ,37.72635,-122.43365, , 
5591,15591,MISSION ST & FREMONT ST, ,37.79015,-122.39695, , 
5592,15592,MISSION ST & GENEVA AVE, ,37.716455,-122.441149, , 
5593,15593,MISSION ST & GENEVA AVE, ,37.716642,-122.440782, , 
5594,15594,MISSION ST & GOETHE ST, ,37.70736,-122.45708, , 
5595,15595,MISSION ST & GUTTENBERG ST, ,37.71251,-122.44475, , 
5596,15596,MISSION ST & HIGHLAND AVE, ,37.737448,-122.423963, , 
5597,15597,MISSION ST & HIGHLAND AVE, ,37.73706,-122.4242, , 
5598,15598,MISSION ST & ITALY AVE, ,37.71915,-122.439087, , 
5599,15599,MISSION ST & ITALY AVE, ,37.71865,-122.439259, , 
5600,15600,MISSION ST & LAWRENCE AVE, ,37.7095,-122.45087, , 
5601,15601,MISSION ST & LOWELL ST, ,37.711468,-122.446291, , 
5602,15602,MISSION ST & LOWELL ST, ,37.711432,-122.446486, , 
5603,15603,MISSION ST & MAIN ST, ,37.791965,-122.39493, , 
5604,15604,MISSION ST & MT VERNON AVE, ,37.7147,-122.44265, , 
5605,15605,MISSION ST & MURRAY ST, ,37.73404,-122.42592, , 
5607,15607,MISSION ST & NORTON ST, ,37.72431,-122.43519, , 
5608,15608,MISSION ST & OLIVER ST, ,37.70962,-122.45006, , 
5609,15609,MISSION ST & ONONDAGA AVE, ,37.721282,-122.437483, , 
5610,15610,MISSION ST & PERSIA AVE, ,37.72338,-122.43568, , 
5611,15611,MISSION ST & PRECITA AVE, ,37.74711,-122.41882, , 
5612,15612,MISSION ST & PRECITA AVE, ,37.74694,-122.4191, , 
5613,15613,MISSION ST & RICHLAND AVE, ,37.73591,-122.42442, , 
5614,15614,MISSION ST & RICHLAND AVE, ,37.73562,-122.4247, , 
5615,15615,MISSION ST & RUSSIA AVE, ,37.721469,-122.437117, , 
5616,15616,MISSION ST & RUTH ST, ,37.72281,-122.43633, , 
5617,15617,MISSION ST & SAN JOSE AVE, ,37.706113,-122.461166, , 
5618,15618,MISSION ST & SAN JOSE AVE, ,37.70636,-122.4599, , 
5619,15619,MISSION ST & SICKLES AVE, ,37.70866,-122.45332, , 
5620,15620,MISSION ST & SILVER AVE, ,37.728723,-122.43132, , 
5621,15621,MISSION ST & SILVER AVE, ,37.728723,-122.431354, , 
5622,15622,SOUTH VAN NESS AVE & MISSION ST, ,37.773324,-122.418599, , 
5623,15623,MISSION ST & SPEAR ST, ,37.79239,-122.39435, , 
5624,15624,MISSION ST & TRUMBULL ST, ,37.73066,-122.42927, , 
5625,15625,MISSION ST & TRUMBULL ST, ,37.73045,-122.42971, , 
5626,15626,MISSION ST & VALENCIA ST, ,37.74508,-122.4203, , 
5627,15627,MISSION ST & WHITTIER ST, ,37.71048,-122.44834, , 
5628,15628,MISSION ST & WHITTIER ST, ,37.71022,-122.44845, , 
5629,15629,TUNNEL ENTRY-NOT A STOP-USE FOLSOM STN, ,37.792712,-122.391467, , 
5630,15630,MUNICH ST & CORDOVA AVE, ,37.71094,-122.435435, , 
5631,15631,MUNICH ST & GENEVA AVE, ,37.71293,-122.43295, , 
5632,15632,MUNICH ST & NAPLES ST, ,37.711155,-122.438241, , 
5633,15633,GALVEZ AVE & HORNE AVE, ,37.728795,-122.367027, , 
5634,15634,33 MOFFITT ST, ,37.736834,-122.432189, , 
5635,15635,MORAGA AVE & GRAHAM ST, ,37.79794,-122.45923, , 
5636,15636,MORAGA AVE & GRAHAM ST, ,37.79773,-122.45897, , 
5637,15637,MORAGA AVE & MONTGOMERY ST, ,37.79843,-122.46024, , 
5638,15638,MARKET ST & 1ST ST, ,37.790896,-122.399138, , 
5639,15639,MARKET ST & 2ND ST, ,37.789353,-122.401306, , 
5640,15640,MARKET ST & 3RD ST, ,37.787525,-122.403519, , 
5641,15641,MARKET ST & 3RD ST, ,37.787667,-122.403359, , 
5642,15642,MARKET ST & 4TH ST, ,37.786597,-122.404586, , 
5643,15643,MARKET ST & 4TH ST, ,37.785705,-122.405847, , 
5644,15644,MARKET ST & 4TH ST, ,37.78484,-122.406834, , 
5645,15645,MARKET ST & 5TH ST, ,37.783886,-122.408141, , 
5646,15646,MARKET ST & 5TH ST, ,37.783395,-122.408657, , 
5647,15647,MARKET ST & 6TH ST, ,37.782102,-122.4104, , 
5648,15648,MARKET ST & 6TH ST, ,37.78129,-122.411329, , 
5649,15649,MARKET ST & 7TH ST, ,37.77981,-122.413186, , 
5650,15650,MARKET ST & 7TH ST, ,37.780363,-122.412613, , 
5651,15651,MARKET ST & 8TH ST, ,37.778606,-122.414826, , 
5652,15652,MARKET ST & 9TH ST, ,37.77741,-122.41634, , 
5653,15653,MARKET ST & 15TH ST, ,37.76569,-122.4314, , 
5654,15654,MARKET ST & 16TH ST, ,37.76391,-122.43366, , 
5655,15655,MARKET ST & 5TH  ST, ,37.784082,-122.407992, , 
5656,15656,MARKET ST & 7TH ST, ,37.780568,-122.412441, , 
5657,15657,MARKET ST & BATTERY ST, ,37.79111,-122.399069, , 
5658,15658,MARKET ST & BEALE ST, ,37.792572,-122.397016, , 
5659,15659,MARKET ST & BUCHANAN ST, ,37.769786,-122.426149, , 
5660,15660,MARKET ST & CHURCH ST, ,37.767348,-122.429042, , 
5661,15661,MARKET ST & CHURCH ST, ,37.767661,-122.428824, , 
5662,15662,MARKET ST & CHURCH ST, ,37.767589,-122.428801, , 
5663,15663,MARKET ST & CLAYTON ST, ,37.758409,-122.444055, , 
5664,15664,MARKET ST & CASTRO ST, ,37.762299,-122.435781, , 
5665,15665,MARKET ST & CASTRO ST, ,37.76246,-122.435449, , 
5666,15666,MARKET ST & CASTRO ST, ,37.76246,-122.43539, , 
5667,15667,MARKET ST & 17TH ST, ,37.76262,-122.43538, , 
5668,15668,MARKET ST & DOLORES ST, ,37.76888,-122.427103, , 
5669,15669,MARKET ST & DRUMM ST, ,37.793473,-122.396178, , 
5670,15670,MARKET ST & DRUMM ST, ,37.793494,-122.396127, , 
5671,15671,MARKET ST & FRONT ST, ,37.79192,-122.39815, , 
5672,15672,MARKET ST & GOUGH ST, ,37.773269,-122.421768, , 
5673,15673,MARKET ST & GOUGH ST, ,37.772875,-122.421991, , 
5674,15674,MARKET ST & GRANT AVE, ,37.78639,-122.40516, , 
5675,15675,MARKET ST & GUERRERO ST, ,37.77057,-122.424971, , 
5676,15676,MARKET ST & HYDE ST, ,37.779105,-122.414379, , 
5677,15677,MARKET ST & KEARNY ST, ,37.78764,-122.40342, , 
5678,15678,MARKET ST & KEARNY ST, ,37.78773,-122.40337, , 
5679,15679,MARKET ST & LARKIN ST, ,37.777589,-122.416213, , 
5680,15680,MARKET ST & LARKIN ST, ,37.777598,-122.416236, , 
5681,15681,MARKET ST & LAGUNA ST, ,37.770953,-122.424666, , 
5682,15682,MARKET ST & MAIN ST, ,37.792984,-122.396627, , 
5683,15683,MARKET ST & MASON ST, ,37.78285,-122.40964, , 
5684,15684,MARKET ST & MONTGOMERY ST, ,37.78849,-122.40248, , 
5685,15685,MARKET ST & NEW MONTGOMERY ST, ,37.788613,-122.402163, , 
5686,15686,MARKET ST & NOE ST, ,37.764489,-122.432812, , 
5687,15687,MARKET ST & NOE ST, ,37.763958,-122.433323, , 
5688,15688,MARKET ST & POWELL ST, ,37.784474,-122.407544, , 
5689,15689,MARKET ST & SANSOME ST, ,37.790013,-122.400491, , 
5690,15690,MARKET ST & SANCHEZ ST, ,37.766185,-122.430707, , 
5691,15691,MARKET ST & SANCHEZ ST, ,37.765689,-122.43114, , 
5692,15692,MARKET ST & SOUTH VAN NESS AVE, ,37.775056,-122.419321, , 
5693,15693,MARKET ST & STEUART ST, ,37.79426,-122.39491, , 
5694,15694,MARKET ST & STOCKTON ST, ,37.785777,-122.405859, , 
5695,15695,MARKET ST & TAYLOR ST, ,37.782316,-122.410228, , 
5696,15696,MARKET ST & VAN NESS AVE, ,37.775198,-122.419252, , 
5697,15697,MARVIEW WAY & PANORAMA DR, ,37.753618,-122.450541, , 
5698,15698,MOSCOW ST & BRAZIL AVE, ,37.72136,-122.42762, , 
5699,15699,MOSCOW ST & EXCELSIOR AVE, ,37.7229,-122.42647, , 
5700,15700,MOSCOW ST & FRANCE AVE, ,37.71669,-122.43113, , 
5701,15701,MOSCOW ST & GENEVA AVE, ,37.71331,-122.43366, , 
5702,15702,MOSCOW ST & ITALY AVE, ,37.71513,-122.4323, , 
5703,15703,MOSCOW ST & PERSIA AVE, ,37.719823,-122.42876, , 
5704,15704,MASONIC AVE & FREDERICK ST, ,37.767511,-122.444846, , 
5705,15705,MASONIC AVE & FULTON ST, ,37.7759,-122.44658, , 
5706,15706,MASONIC AVE & FULTON ST, ,37.77571,-122.44636, , 
5707,15707,MASONIC AVE & GOLDEN GATE AVE, ,37.77757,-122.44674, , 
5708,15708,MASONIC AVE & GOLDEN GATE AVE, ,37.77754,-122.446908, , 
5709,15709,MASONIC AVE & GEARY BLVD, ,37.78213,-122.44728, , 
5710,15710,MASONIC AVE & GEARY BLVD, ,37.782144,-122.447573, , 
5711,15711,MASONIC AVE & HAIGHT ST, ,37.770152,-122.445384, , 
5712,15712,MASONIC AVE & HAIGHT ST, ,37.77031,-122.44542, , 
5713,15713,MASONIC AVE & HAIGHT ST, ,37.770348,-122.445304, , 
5714,15714,MASONIC AVE & HAYES ST, ,37.77406,-122.446049, , 
5715,15715,MASONIC AVE & HAYES ST, ,37.77402,-122.44624, , 
5716,15716,MASONIC AVE & OAK ST, ,37.771963,-122.445625, , 
5717,15717,MASONIC AVE & OAK ST, ,37.77173,-122.44573, , 
5718,15718,MASONIC AVE & TURK ST, ,37.778771,-122.447, , 
5719,15719,MASONIC AVE & TURK ST, ,37.77876,-122.44716, , 
5720,15720,MITCHELL RD & BUNKER RD, ,37.83183,-122.53238, , 
5721,15721,MITCHELL RD & BUNKER RD, ,37.831876,-122.530858, , 
5722,15722,MITCHELL RD/VISITOR'S CENTER, ,37.83178,-122.53626, , 
5723,15723,MONTGOMERY ST (PRESIDIO)/BLDG 102, ,37.8002,-122.45899, , 
5724,15724,MONTGOMERY ST (PRESIDIO)/BLDG 102, ,37.80013,-122.45913, , 
5725,15725,MONTGOMERY ST & MORAGA AVE, ,37.79853,-122.46036, , 
5726,15726,METRO CHURCH STATION/DOWNTOWN, ,37.767194,-122.429168, , 
5727,15727,METRO CIVIC CENTER STATION/DOWNTN, ,37.778542,-122.414813, , 
5728,15728,METRO CASTRO STATION/DOWNTOWN, ,37.76262,-122.435231, , 
5729,15729,METRO EMBARCADERO STATION/DOWNTOWN, ,37.793003,-122.396549, , 
5730,15730,METRO FOREST HILL STATION/DOWNTOWN, ,37.748351,-122.458623, , 
5731,15731,METRO MONTGOMERY STATION/DOWNTOWN, ,37.788702,-122.401925, , 
5732,15732,NOE ST & 27TH ST, ,37.74668,-122.43148, , 
5733,15733,NOE ST & 27TH ST, ,37.74654,-122.43132, , 
5734,15734,NOE ST & 28TH ST, ,37.74519,-122.43134, , 
5735,15735,NOE ST & 28TH ST, ,37.74493,-122.43117, , 
5736,15736,NOE ST & 29TH ST, ,37.74354,-122.43117, , 
5737,15737,NOE ST & 29TH ST, ,37.7433,-122.43104, , 
5738,15738,NOE ST & 30TH ST, ,37.74201,-122.43101, , 
5739,15739,NORIEGA ST & 16TH AVE, ,37.75526,-122.47312, , 
5740,15740,NORIEGA ST & 23RD AVE, ,37.75397,-122.48088, , 
5741,15741,NORIEGA ST & 24TH AVE, ,37.754042,-122.482773, , 
5742,15742,NORIEGA ST & 25TH AVE, ,37.753881,-122.483014, , 
5743,15743,NORIEGA ST & 26TH AVE, ,37.75398,-122.48385, , 
5744,15744,NORIEGA ST & 27TH AVE, ,37.753782,-122.485168, , 
5745,15745,NORIEGA ST & 28TH AVE, ,37.753898,-122.485993, , 
5746,15746,NORIEGA ST & 29TH AVE, ,37.753692,-122.48731, , 
5747,15747,NORIEGA ST & 30TH AVE, ,37.753754,-122.489201, , 
5748,15748,NORIEGA ST & 31ST AVE, ,37.753593,-122.489453, , 
5749,15749,NORIEGA ST & 32ND AVE, ,37.75375,-122.49028, , 
