Name,Latitude,Longitude
TRANS BAY TERMINAL/RAMP S,37.78965,-122.39633
115 TELEGRAPH HILL BLVD,37.801766,-122.405677
225 TELEGRAPH HILL BLVD,37.803006,-122.406789
225 TELEGRAPH HILL BLVD,37.802988,-122.40664
TELEGRAPH HILL BLVD & FILBERT ST,37.801846,-122.405735
TELEGRAPH HILL BLVD & GREENWICH ST,37.802721,-122.406617
TELEGRAPH HILL BLVD & GREENWICH ST,37.802605,-122.406457
TENNESSEE ST & 18TH ST,37.7629,-122.389664
636 TERESITA BLVD,37.73679,-122.445672
636 TERESITA BLVD,37.736835,-122.445867
900 TERESITA BLVD,37.733953,-122.446359
900 TERESITA BLVD,37.73399,-122.44664
TERESITA BLVD & BELLA VISTA WAY,37.7377,-122.446634
TERESITA BLVD & EL SERENO CT,37.738931,-122.44605
TERESITA BLVD & EL SERENO CT,37.738967,-122.446245
TERESITA BLVD & EVELYN WAY,37.743063,-122.451182
TERESITA BLVD & FOERSTER ST,37.735693,-122.446462
TERESITA BLVD & FOERSTER ST,37.734345,-122.448776
TERESITA BLVD & FOERSTER ST,37.735523,-122.446325
TERESITA BLVD & FOWLER AVE,37.743491,-122.451388
TERESITA BLVD & GAVIOTA WAY,37.739895,-122.447734
TERESITA BLVD & GAVIOTA WAY,37.73985,-122.448009
TERESITA BLVD & ISOLA WAY,37.74184,-122.450472
TERESITA BLVD & ISOLA WAY,37.741733,-122.450529
TERESITA BLVD & MELROSE AVE,37.734,-122.44558
TERESITA BLVD & MARIETTA DR,37.737477,-122.446336
TERESITA BLVD & MARIETTA DR,37.742599,-122.450655
TERESITA BLVD & PORTOLA DR,37.745079,-122.452099
TERESITA BLVD & REPOSA WAY,37.740975,-122.449223
TERESITA BLVD & REPOSA WAY,37.740707,-122.449177
TERESITA BLVD & STILLINGS AVE,37.73447,-122.445283
TERESITA BLVD & STILLINGS AVE,37.734568,-122.4455
TEXAS ST & SIERRA ST,37.75838,-122.39513
TEXAS ST & SIERRA ST,37.75826,-122.39519
TREASURE ISLAND RD/GUARD STATION,37.81622,-122.37144
TREASURE ISLAND RD/GUARD STATION,37.81602,-122.3718
TOLAND ST & JERROLD AVE,37.7439,-122.398814
TOLAND ST & JERROLD AVE,37.743936,-122.399009
TOLAND ST & MCKINNON AVE,37.742313,-122.400442
TOLAND ST & NEWCOMB AVE,37.741492,-122.400992
TOLAND ST & OAKDALE AVE,37.741073,-122.401565
TOWNSEND ST & 3RD ST,37.778981,-122.392452
TOWNSEND ST & 3RD ST,37.778723,-122.393037
TOWNSEND ST & 4TH ST,37.77742,-122.39443
TOWNSEND ST & 4TH ST,37.777189,-122.394975
TOWNSEND ST & 4TH ST,37.777028,-122.395032
TOWNSEND ST & 5TH ST,37.775432,-122.3972
TOWNSEND ST & 5TH ST,37.775227,-122.397211
TOWNSEND ST & 6TH ST,37.773675,-122.399424
TOWNSEND ST & 6TH ST,37.77347,-122.399436
TOWNSEND ST & 7TH ST,37.771758,-122.401695
TOWNSEND ST & 7TH ST,37.771695,-122.401947
TOPEKA AVE & BRIDGE VIEW DR,37.7333,-122.39762
TOPEKA AVE & NEWHALL ST,37.7318,-122.39555
TOPEKA AVE & THORNTON AVE,37.73117,-122.39527
TOPEKA AVE & VENUS ST,37.73201,-122.39592
TRUMBULL ST & CONGDON ST,37.73097,-122.42639
TRUMBULL ST & CONGDON ST,37.73084,-122.42624
TRUMBULL ST & STONEYBROOK AVE,37.73095,-122.42192
TURK ST & ARGUELLO BLVD,37.77715,-122.45818
TURK ST & BAKER ST,37.779288,-122.442174
TURK ST & BAKER ST,37.779163,-122.442151
TURK ST & BRODERICK ST,37.779511,-122.440295
TURK ST & BRODERICK ST,37.779359,-122.440489
TURK ST & CHABOT TER,37.778093,-122.451699
TURK ST & CHABOT TER,37.778012,-122.451367
TURK ST & CENTRAL AVE,37.778914,-122.445246
TURK ST & CENTRAL AVE,37.778762,-122.445441
TURK ST & HYDE ST,37.782621,-122.415856
TURK ST & JONES ST,37.783039,-122.412577
TURK ST & LARKIN ST,37.782461,-122.417197
TURK ST & LEAVENWORTH ST,37.782835,-122.414217
TURK ST & LYON ST,37.77911,-122.443596
TURK ST & LYON ST,37.778958,-122.443791
TURK ST & MASONIC AVE,37.778664,-122.447206
TURK ST & MASONIC AVE,37.778548,-122.447138
TURK ST & POLK ST,37.78218,-122.41926
TURK ST & PARKER AVE,37.777905,-122.453281
TURK ST & PARKER AVE,37.777754,-122.453476
TURK ST & ROSELYN TER,37.778235,-122.44959
TURK ST & ROSELYN TER,37.778351,-122.449659
TURK ST & STANYAN ST,37.777637,-122.455367
TURK ST & STANYAN ST,37.777557,-122.455035
TURK ST & TAYLOR ST,37.783387,-122.409895
TURK ST & VAN NESS AVE,37.78195,-122.42107
ULLOA ST & 30TH AVE,37.74072,-122.48722
ULLOA ST & FOREST SIDE AVE,37.741535,-122.46847
ULLOA ST & FOREST SIDE AVE,37.741435,-122.4688
ULLOA ST & LENOX WAY,37.741125,-122.466155
WEST PORTAL STATION,37.740947,-122.4658
WEST PORTAL STATION,37.740947,-122.465754
WEST PORTAL STATION,37.741464,-122.465411
WEST PORTAL STATION,37.740884,-122.465938
WEST PORTAL STATION,37.740795,-122.465777
ULLOA ST & WEST PORTAL AVE,37.74092,-122.466006
UNION ST & BAKER ST,37.795902,-122.445314
UNION ST & BAKER ST,37.79575,-122.445509
UNION ST & BUCHANAN ST,37.797513,-122.432585
UNION ST & BUCHANAN ST,37.797427,-122.432302
UNION ST & COLUMBUS AVE,37.80038,-122.41004
UNION ST & COLUMBUS AVE,37.800348,-122.410173
UNION ST & COLUMBUS AVE,37.800277,-122.41031
UNION ST & DIVISADERO ST,37.796321,-122.44199
UNION ST & DIVISADERO ST,37.79617,-122.442184
UNION ST & FILLMORE ST,37.797124,-122.435661
UNION ST & FILLMORE ST,37.797043,-122.435328
UNION ST & GOUGH ST,37.798211,-122.427177
UNION ST & GOUGH ST,37.79806,-122.427371
UNION ST & GRANT AVE,37.80068,-122.4075
UNION ST & GRANT AVE,37.8006,-122.40769
UNION ST & HYDE ST,37.799271,-122.418956
UNION ST & HYDE ST,37.79912,-122.419151
UNION ST & JONES ST,37.79969,-122.415665
UNION ST & JONES ST,37.799538,-122.41586
UNION ST & KEARNY ST,37.800909,-122.405965
UNION ST & KEARNY ST,37.800758,-122.406102
UNION ST & LARKIN ST,37.799066,-122.420607
UNION ST & LARKIN ST,37.79895,-122.420527
UNION ST & LEAVENWORTH ST,37.799449,-122.417545
UNION ST & LEAVENWORTH ST,37.799324,-122.417511
UNION ST & LAGUNA ST,37.797792,-122.430456
UNION ST & LAGUNA ST,37.797641,-122.430651
UNION ST & LYON ST,37.795599,-122.446702
UNION ST & MASON ST,37.800108,-122.412374
UNION ST & MASON ST,37.799957,-122.412569
UNION ST & MONTGOMERY ST,37.801087,-122.404474
UNION ST & MONTGOMERY ST,37.800962,-122.404508
UNION ST & PIERCE ST,37.79674,-122.438688
UNION ST & PIERCE ST,37.796589,-122.438883
UNION ST & POLK ST,37.798799,-122.422499
UNION ST & POLK ST,37.798683,-122.42243
UNION ST & STEINER ST,37.79687,-122.43714
UNION ST & STOCKTON ST,37.800366,-122.409267
UNION ST & TAYLOR ST,37.799895,-122.414025
UNION ST & TAYLOR ST,37.799743,-122.41422
UNION ST & VAN NESS AVE,37.798585,-122.424241
UNION ST & VAN NESS AVE,37.798469,-122.42415
UNIVERSITY ST & BACON ST,37.72514,-122.41354
UNIVERSITY ST & BACON ST,37.72499,-122.41339
UNIVERSITY ST & BURROWS ST,37.72659,-122.41414
UNIVERSITY ST & BURROWS ST,37.72647,-122.41401
UNIVERSITY ST & FELTON ST,37.72739,-122.41439
UNIVERSITY ST & WOOLSEY ST,37.72273,-122.41253
UNIVERSITY ST & WAYLAND ST,37.72393,-122.41307
UNIVERSITY ST & WAYLAND ST,37.72381,-122.4129
UPPER TER & BUENA VISTA AVE WEST,37.76582,-122.4428
UPPER TER & MASONIC AVE,37.76545,-122.44338
VAN NESS AVE & BROADWAY,37.79608,-122.423331
VAN NESS AVE & CALIFORNIA ST,37.790439,-122.422261
VAN NESS AVE & CHESTNUT ST,37.80258,-122.42464
VAN NESS AVE & CHESTNUT ST,37.802431,-122.424905
VAN NESS AVE & CHESTNUT ST,37.802351,-122.424848
VAN NESS AVE & CLAY ST,37.79245,-122.4226
VAN NESS AVE & EDDY ST,37.7832,-122.42073
VAN NESS AVE & EDDY ST,37.7825,-122.42089
VAN NESS AVE & BAY ST,37.804287,-122.424996
VAN NESS AVE & GEARY BLVD,37.785683,-122.421403
VAN NESS AVE & GEARY BLVD,37.78578,-122.42155
VAN NESS AVE & GREENWICH ST,37.800477,-122.424298
VAN NESS AVE & GREENWICH ST,37.800334,-122.424424
VAN NESS AVE & GROVE ST,37.77869,-122.41982
VAN NESS AVE & GROVE ST,37.77787,-122.41992
VAN NESS AVE & JACKSON ST,37.794177,-122.423005
VAN NESS AVE & JACKSON ST,37.793829,-122.423131
VAN NESS AVE & MCALLISTER ST,37.780008,-122.42019
VAN NESS AVE & MCALLISTER ST,37.779687,-122.420324
VAN NESS AVE & MARKET ST,37.775216,-122.419252
VAN NESS AVE & NORTH POINT ST,37.805161,-122.425248
VAN NESS AVE & NORTH POINT ST,37.805063,-122.425351
VAN NESS AVE & NORTH POINT ST,37.805108,-122.425409
VAN NESS AVE & OAK ST,37.775475,-122.419412
VAN NESS AVE & OAK ST,37.77553,-122.41948
VAN NESS AVE & O'FARRELL ST,37.784817,-122.421128
VAN NESS AVE & O'FARRELL ST,37.784683,-122.421254
VAN NESS AVE & PACIFIC AVE,37.79489,-122.4234
VAN NESS AVE & PINE ST,37.789509,-122.422304
VAN NESS AVE & POST ST,37.78611,-122.42133
VAN NESS AVE & SACRAMENTO ST,37.791349,-122.422593
VAN NESS AVE & SUTTER ST,37.78783,-122.42166
VAN NESS AVE & SUTTER ST,37.787396,-122.421838
VAN NESS AVE & TURK ST,37.782051,-122.420567
VAN NESS AVE & UNION ST,37.798603,-122.424046
VAN NESS AVE & UNION ST,37.798487,-122.423932
VAN NESS AVE & VALLEJO ST,37.79641,-122.4237
VICENTE ST & 30TH AVE,37.738765,-122.487131
VICENTE ST & 47TH AVE,37.738079,-122.50531
VICENTE ST & WEST PORTAL AVE,37.73968,-122.46677
VICENTE ST & WEST PORTAL AVE,37.73946,-122.46659
VAN DYKE AVE & JENNINGS ST,37.72703,-122.38854
VAN DYKE AVE & JENNINGS ST,37.72707,-122.38883
VAN DYKE AVE & KEITH ST,37.72808,-122.39042
VAN DYKE AVE & KEITH ST,37.72789,-122.39027
VAN DYKE AVE & LANE ST,37.729202,-122.392238
VESTA ST & PHELPS ST,37.73037,-122.39991
VISITACION AVE & BRITTON ST,37.712765,-122.412371
VISITACION AVE & BRITTON ST,37.71273,-122.41263
VISITACION AVE & BAY SHORE BLVD,37.710567,-122.404493
VISITACION AVE & CORA ST,37.7117,-122.40896
VISITACION AVE & HAHN ST,37.71353,-122.41518
VISITACION AVE & RUTLAND ST,37.711488,-122.407791
VISITACION AVE & RUTLAND ST,37.71144,-122.40807
VISITACION AVE & SAWYER ST,37.713283,-122.414237
VISITACION AVE & SAWYER ST,37.71324,-122.41453
VISITACION AVE & SCHWERIN ST,37.712247,-122.410504
VISITACION AVE & SCHWERIN ST,37.71219,-122.41078
VALENCIA ST & 14TH ST,37.76839,-122.42212
VALENCIA ST & 14TH ST,37.76786,-122.42227
VALENCIA ST & 15TH ST,37.76678,-122.42197
VALENCIA ST & 15TH ST,37.76626,-122.42212
VALENCIA ST & 16TH ST,37.76523,-122.42182
VALENCIA ST & 16TH ST,37.76463,-122.42196
VALENCIA ST & 17TH ST,37.76341,-122.42165
VALENCIA ST & 17TH ST,37.76309,-122.42178
VALENCIA ST & 18TH ST,37.76201,-122.42152
VALENCIA ST & 18TH ST,37.76142,-122.42165
VALENCIA ST & 19TH ST,37.76035,-122.42135
VALENCIA ST & 19TH ST,37.75986,-122.4215
VALENCIA ST & 20TH ST,37.75874,-122.4212
VALENCIA ST & 20TH ST,37.75826,-122.42135
VALENCIA ST & 21ST ST,37.75715,-122.42104
VALENCIA ST & 21ST ST,37.75661,-122.4212
VALENCIA ST & 22ND ST,37.75555,-122.42089
VALENCIA ST & 22ND ST,37.75506,-122.42104
VALENCIA ST & 23RD ST,37.75361,-122.42071
VALENCIA ST & 23RD ST,37.7534,-122.42088
VALENCIA ST & 24TH ST,37.75236,-122.42059
VALENCIA ST & 24TH ST,37.75186,-122.42074
VALENCIA ST & 25TH ST,37.75075,-122.42044
VALENCIA ST & 25TH ST,37.75028,-122.42059
VALENCIA ST & 26TH ST,37.74866,-122.42043
VALENCIA ST & CESAR CHAVEZ ST,37.748217,-122.420213
VALENCIA ST & CESAR CHAVEZ ST,37.747994,-122.420351
VALENCIA ST & DUBOCE AVE,37.77015,-122.4223
VALENCIA ST & DUBOCE AVE,37.769801,-122.422451
VALENCIA ST & DUNCAN ST,37.746655,-122.420076
VALENCIA ST & DUNCAN ST,37.74674,-122.42024
VALENCIA ST & MCCOPPIN ST,37.77133,-122.4226
VERMONT ST & 17TH ST,37.76456,-122.40444
VERMONT ST & 18TH ST,37.76221,-122.40433
VERMONT ST & 18TH ST,37.76202,-122.40418
VERMONT ST & 19TH ST,37.76095,-122.4042
VERMONT ST & 19TH ST,37.76074,-122.40406
VERMONT ST & 20TH ST,37.75966,-122.40406
VERMONT ST & MARIPOSA ST,37.7633,-122.40429
VERMONT ST & MARIPOSA ST,37.76324,-122.40443
WEST PORTAL AVE & 14TH AVE,37.737868,-122.469053
WEST PORTAL AVE & 14TH AVE,37.7381,-122.469053
WEST PORTAL AVE & 14TH AVE,37.737859,-122.469042
WEST PORTAL AVE & 15TH AVE,37.736485,-122.470519
WEST PORTAL/SLOAT/ST FRANCIS CIRCLE,37.73548,-122.47112
WEST PORTAL STATION,37.74093,-122.46565
WEST PORTAL AVE & ULLOA ST,37.74084,-122.465743
WEST PORTAL AVE & ULLOA ST,37.741009,-122.465858
WEST PORTAL AVE & VICENTE ST,37.73984,-122.46698
WEST PORTAL AVE & VICENTE ST,37.739617,-122.46698
WALNUT ST & CALIFORNIA ST,37.787492,-122.44852
117 WARREN DR,37.75368,-122.457977
345 WARREN DR E,37.755402,-122.461312
400 WARREN DR E,37.75691,-122.461484
455 WARREN DR,37.757722,-122.461897
WARREN DR & CHRISTOPHER DR,37.75376,-122.459971
WARREN DR & DEVONSHIRE WAY,37.754474,-122.461083
WARREN DR & LOCKSLEY AVE,37.758694,-122.463135
WARREN DR & OAKPARK DR,37.75534,-122.45635
WASHINGTON ST & BUCHANAN ST,37.791921,-122.431191
WASHINGTON ST & FILLMORE ST,37.791503,-122.434481
WASHINGTON ST & FRANKLIN ST,37.792759,-122.42461
WASHINGTON ST & GOUGH ST,37.792545,-122.42625
WASHINGTON ST & HYDE ST,37.79363,-122.41804
WASHINGTON ST & JONES ST,37.794042,-122.414693
WASHINGTON ST & LARKIN ST,37.79341,-122.4198
WASHINGTON ST & LEAVENWORTH ST,37.793828,-122.416287
WASHINGTON ST & LAGUNA ST,37.79218,-122.429116
WASHINGTON ST & MASON ST,37.79453,-122.41136
WASHINGTON ST & MASON ST,37.794442,-122.411529
WASHINGTON ST & POLK ST,37.793187,-122.421274
WASHINGTON ST & POWELL ST,37.794629,-122.410038
WASHINGTON ST & SANSOME ST,37.795733,-122.402064
WASHINGTON ST & TAYLOR ST,37.794255,-122.413008
WASHINGTON ST & VAN NESS AVE,37.79308,-122.42243
WASHINGTON ST & WEBSTER ST,37.791716,-122.432842
WAWONA/46TH AVE /SF ZOO,37.736125,-122.504351
WOODSIDE AVE & BALCETA AVE,37.746489,-122.456441
WOODSIDE AVE & HERNANDEZ AVE,37.74638,-122.45535
WOODSIDE AVE & HERNANDEZ AVE,37.746283,-122.455593
WOODSIDE AVE & HERNANDEZ AVE,37.746283,-122.455548
WOODSIDE AVE & PORTOLA DR,37.745766,-122.452431
WOODSIDE AVE & PORTOLA DR,37.745623,-122.452225
WOODSIDE AVE & ULLOA ST,37.745766,-122.453829
WOODSIDE AVE & ULLOA ST,37.745695,-122.454058
WEBSTER ST & CHESTNUT ST,37.800943,-122.434502
356 WILDE AVE,37.71705,-122.40438
367 WILDE AVE,37.71687,-122.40413
WILDE AVE & BRUSSELS ST,37.716357,-122.401237
WILDE AVE & DELTA ST,37.71782,-122.40718
WILDE AVE & GIRARD ST,37.716615,-122.400252
WILDE AVE & GIRARD ST,37.716473,-122.400195
WILDE AVE & GOETTINGEN ST,37.716099,-122.4022
WILDE AVE & GOETTINGEN ST,37.716286,-122.402302
WINSTON DR & 20TH AVE,37.727017,-122.475922
WINSTON DR & 20TH AVE,37.726883,-122.475739
WINSTON DR & BUCKINGHAM WAY,37.72806,-122.478488
WINSTON DR & BUCKINGHAM WAY,37.727997,-122.478672
WINSTON DR & LAKE MERCED BLVD,37.727122,-122.483299
WINSTON DR & LAKE MERCED BLVD,37.726979,-122.48331
WISCONSIN ST & 20TH ST,37.75973,-122.39911
WISCONSIN ST & 22ND ST,37.75719,-122.39886
WISCONSIN ST & 23RD ST,37.75485,-122.39876
WISCONSIN ST & 23RD ST,37.75468,-122.39863
WISCONSIN ST & 25TH ST,37.75238,-122.39841
WISCONSIN ST & 25TH ST,37.752287,-122.398556
WISCONSIN ST & 26TH ST,37.751279,-122.398282
WISCONSIN ST & CONNECTICUT ST,37.75355,-122.39853
WISCONSIN ST & CONNECTICUT ST,37.753447,-122.39867
WISCONSIN ST & CORAL RD,37.75346,-122.39864
WISCONSIN ST & MADERA ST,37.75577,-122.39872
WISCONSIN ST & MADERA ST,37.75591,-122.39884
WILLIAMS AVE & 3RD ST,37.72938,-122.39295
WILLIAMS AVE & 3RD ST,37.72925,-122.39285
WILLIAMS AVE & REDDY ST,37.72973,-122.39525
WOOLSEY ST & BOWDOIN ST,37.72349,-122.40941
WOOLSEY ST & BOWDOIN ST,37.72338,-122.40961
WOOLSEY ST & COLBY ST,37.72294,-122.41145
WOOLSEY ST & COLBY ST,37.72284,-122.41157
WOOLSEY ST & DARTMOUTH ST,37.72324,-122.41043
WOOLSEY ST & DARTMOUTH ST,37.72312,-122.4106
WOOLSEY ST & HOLYOKE ST,37.72388,-122.40763
WOOLSEY ST & HAMILTON ST,37.72374,-122.40841
WOOLSEY ST & HAMILTON ST,37.72362,-122.40864
WOOLSEY ST & UNIVERSITY ST,37.72271,-122.41238
WHITNEY ST & FAIRMOUNT STREET,37.738903,-122.427491
WHITNEY YOUNG CIR & PROGRESS ST,37.733337,-122.383322
WHITNEY YOUNG CIR & PROGRESS ST,37.733248,-122.383082
CROSS OVER DR & FULTON ST,37.77235,-122.484077
YERBA BUENA AVE & BRENTWOOD AVE,37.733604,-122.45896
YERBA BUENA AVE & BRENTWOOD AVE,37.733702,-122.459189
YERBA BUENA AVE & HAZELWOOD AVE,37.734559,-122.459659
YERBA BUENA AVE & HAZELWOOD AVE,37.734389,-122.459705
YERBA BUENA AVE & RAVENWOOD DR,37.73531,-122.46055
YERBA BUENA AVE & SAINT ELMO WAY,37.732623,-122.458719
METRO CASTRO STATION/OUTBOUND,37.762683,-122.435289
METRO EMBARCADERO STATION,37.793134,-122.396431
FOREST HILL STATION OUTBOUND,37.74817,-122.459192
METRO MONTGOMERY STATION/OUTBOUND,37.788791,-122.402127
METRO POWELL STATION/OUTBOUND,37.7843,-122.407822
VAN NESS STATION OUTBOUND,37.775234,-122.41934
METRO CIVIC CENTER STATION/OUTBD,37.778675,-122.414995
METRO CHURCH STATION/OUTBOUND,37.767327,-122.429321
7TH ST & BRYANT ST,37.774587,-122.405005
4TH ST & TOWNSEND ST,37.77709,-122.39498
19TH AVE & JUNIPERO SERRA BLVD,37.717371,-122.472813
30TH ST & CHURCH ST,37.7421,-122.426511
CYRIL MAGNIN ST & MARKET ST,37.783992,-122.408066
AVENUE B & 9TH AVE,37.823245,-122.374986
BROADWAY & SANSOME ST,37.798401,-122.401907
BLANKEN AVE & GILLETTE AVE,37.71097,-122.39661
BLANKEN AVE & GILLETTE AVE,37.711,-122.39636
BLANKEN AVE & NUEVA AVE,37.71121,-122.39723
BLANKEN AVE & NUEVA AVE,37.71119,-122.39747
BLANKEN AVE & PENINSULA AVE,37.71159,-122.39919
BLANKEN AVE & PENINSULA AVE,37.71162,-122.39896
BLANKEN AVE & TUNNEL AVE,37.71201,-122.40092
CALIFORNIA ST & 8TH AVE,37.784749,-122.46704
CENTRAL AVE & MCALLISTER ST,37.77677,-122.44496
CHURCH ST & 19TH ST,37.75978,-122.42829
CHURCH ST & LIBERTY ST,37.75738,-122.42807
CLEMENT ST & 8TH AVE,37.782893,-122.466422
CRESTLINE DR & BURNETT AVE,37.7493,-122.44508
DELTA ST & WILDE AVE,37.71777,-122.40745
THE EMBARCADERO & FOLSOM ST,37.795033,-122.393563
831 ELLSWORTH ST,37.73327,-122.41526
FOLSOM ST & 2ND ST,37.78574,-122.39652
FREDERICK ST & MASONIC ST,37.76735,-122.444823
HAHN ST & VISITACION AVE,37.713301,-122.415486
LINCOLN BLVD & GIRARD RD,37.800604,-122.454016
LOMBARD & RICHARDSON AVE,37.798668,-122.445108
MARIPOSA & 3RD ST,37.76436,-122.38918
MARKET ST & VAN NESS AVE,37.775216,-122.419378
OAKDALE AVE & BAYSHORE BLVD,37.742854,-122.405051
OAKDALE AVE & LOOMIS ST,37.742528,-122.404165
OAKDALE AVE & MENDELL ST,37.734495,-122.390278
OAKDALE AVE & NEWHALL ST,37.735666,-122.392079
OAKDALE AVE & NEWHALL ST,37.735682,-122.392358
OCEAN AVE & GENEVA AVE,37.723031,-122.452453
POLK ST & LECH WALESA ST,37.778039,-122.418214
POWELL ST & BEACH ST,37.807604,-122.412248
RUTLAND ST & ARLETA AVE,37.713852,-122.406724
RUTLAND ST & ARLETA AVE,37.7138,-122.40679
RUTLAND ST & CAMPBELL AVE,37.71534,-122.40619
RUTLAND ST & CAMPBELL AVE,37.71516,-122.40621
RUTLAND ST & LELAND AVE,37.71264,-122.40735
RUTLAND ST & SUNNYDALE AVE,37.7099,-122.408536
RUTLAND ST & VISITACION AVE,37.71156,-122.40792
RUTLAND ST & VISITACION AVE,37.71135,-122.40793
SAN JOSE AVE & OCEAN AVE,37.72307,-122.44478
SAN JOSE AVE & OCEAN AVE,37.72282,-122.44474
SAN JOSE AVE & SANTA ROSA AVE,37.72904,-122.44003
SAN JOSE AVE & SANTA ROSA AVE,37.72881,-122.44007
SAN JOSE AVE & SANTA YNEZ AVE,37.72567,-122.44237
SAN JOSE AVE & SANTA YNEZ AVE,37.7259,-122.4424
STANYAN ST & WALLER ST,37.76824,-122.45334
TIOGA AVE & DELTA ST,37.71716,-122.40763
TIOGA AVE & RUTLAND ST,37.71666,-122.4058
UNION ST & BUCHANAN ST,37.797578,-122.432107
VISITACION VALLEY MIDDLE SCHOOL,37.71621,-122.413938
WEST PORTAL AVE & ULLOA ST,37.740893,-122.465846
WILDE AVE & BRUSSELS ST,37.716268,-122.400974
WILDE AVE & RUTLAND ST,37.717224,-122.405451
WILDE AVE & RUTLAND ST,37.717349,-122.405211
19TH AVE & HOLLOWAY AVE,37.721172,-122.475302
19TH AVE & HOLLOWAY AVE,37.721244,-122.475096
7TH ST & 16TH ST,37.766657,-122.395329
CAYUGA AVE & ONONDAGA AVE,37.72205,-122.43975
CHURCH ST & 16TH ST,37.76439,-122.42856
CHURCH ST & 29TH ST,37.7436,-122.42658
CHURCH ST & DAY ST,37.74264,-122.42662
CHURCH ST & MARKET ST,37.767509,-122.428927
CHURCH ST & DUBOCE AVE,37.76932,-122.42903
DUBOCE AVE & NOE ST,37.76922,-122.43365
THE EMBARCADERO & BAY ST,37.806788,-122.406198
EVANS AVE & MENDELL ST,37.740905,-122.384564
JUAN BAUTISTA CIR & FONT BLVD,37.71749,-122.47744
JUDAH ST & 9TH AVE,37.7621,-122.46631
JUDAH ST & 12TH AVE,37.76195,-122.46952
JUDAH ST & 15TH AVE,37.7618,-122.47278
JUDAH ST & 16TH AVE,37.76192,-122.47367
JUDAH ST & 19TH AVE,37.76161,-122.47718
JUDAH ST & 19TH AVE,37.76178,-122.47684
JUDAH ST & 23RD AVE,37.76158,-122.48118
JUDAH ST & 28TH AVE,37.76135,-122.48652
JUDAH ST & 28TH AVE,37.76118,-122.48676
JUDAH ST & 25TH AVE,37.76134,-122.48355
JUDAH ST & 31ST AVE,37.76121,-122.48973
JUDAH ST & 31ST AVE,37.76107,-122.48949
JUDAH ST & 34TH AVE,37.76107,-122.49295
JUDAH ST & 34TH AVE,37.7609,-122.49318
JUDAH ST & SUNSET BLVD,37.76078,-122.49595
LINCOLN BLVD & STILLWELL RD,37.793569,-122.480487
MISSION ST & 16TH ST,37.764945,-122.419583
MISSION ST & SAN JOSE AVE,37.705997,-122.461372
JUDAH ST & 43RD AVE,37.76048,-122.50284
OCEAN AVE & JULES AVE,37.72491,-122.4614
OCEAN AVE & MIRAMAR AVE,37.72426,-122.45834
OCEAN AVE & CERRITOS AVE,37.72722,-122.46678
OCEAN AVE & APTOS AVE,37.72839,-122.46788
OCEAN AVE & SAN LEANDRO WAY,37.72994,-122.46947
OCEAN AVE & VICTORIA ST,37.72598,-122.46436
SAN JOSE AVE & FARALLONES ST,37.71417,-122.45223
SAN JOSE AVE & GENEVA AVE,37.72044,-122.44697
WEST PORTAL/SLOAT/ST FRANCIS CIRCLE,37.734825,-122.471446
TARAVAL ST & SUNSET BLVD,37.74231,-122.49423
SAN JOSE AVE & MT VERNON AVE,37.71847,-122.44864
WEST PORTAL AVE & ULLOA ST,37.740767,-122.465911
JUNIPERO SERRA BLVD & OCEAN AVE,37.731628,-122.471707
JUNIPERO SERRA BLVD & OCEAN AVE,37.731271,-122.471818
SAN JOSE AVE & LAKEVIEW AVE,37.71629,-122.45039
SAN JOSE AVE & LAKEVIEW AVE,37.71606,-122.45036
JUDAH ST & 46TH AVE,37.76035,-122.50605
JUDAH ST & 46TH AVE,37.76049,-122.50581
JUDAH ST & 43RD AVE,37.76064,-122.50258
JUDAH ST & 40TH AVE,37.76064,-122.49914
JUDAH ST & 40TH AVE,37.76077,-122.49937
JUDAH ST & 22ND AVE,37.76149,-122.47983
MARKET ST & SANCHEZ ST,37.765632,-122.431216
TARAVAL ST & SUNSET BLVD,37.74213,-122.49463
WEST PORTAL AVE & 14TH AVE,37.738064,-122.468984
22ND ST & IOWA ST,37.7577,-122.39176
GENEVA AVE & RIO VERDE ST,37.707136,-122.415706
TIOGA AVE & RUTLAND ST,37.7166,-122.40572
MISSION ST & 7TH ST,37.779354,-122.410505
7TH ST & BRYANT ST,37.7747,-122.40517
BAY SHORE BLVD & JERROLD AVE,37.74641,-122.40369
CALIFORNIA ST & VAN NESS AVE,37.790412,-122.422238
CLEMENT ST & 8TH AVE,37.7829,-122.46687
THE EMBARCADERO & BRANNAN ST,37.784627,-122.387977
THE EMBARCADERO & FOLSOM ST,37.78957,-122.388489
KING ST & 6TH ST,37.773168,-122.39784
LETTERMAN DR & LOMBARD ST,37.798052,-122.45013
LOCKWOOD ST & BLDG 214,37.72735,-122.36098
PORTOLA AVE & CLAREMONT AVE,37.73985,-122.46504
POWELL ST & BEACH ST,37.8081,-122.41234
RANDOLPH & 19TH AVE,37.71432,-122.46964
SAN JOSE AVE & GENEVA AVE,37.720467,-122.446695
SAN JOSE AVE & GENEVA AVE,37.721907,-122.447436
SPEAR ST & COCHRANE ST,37.72534,-122.36871
FOLSOM ST & THIRD ST,37.78397,-122.39877
CALIFORNIA ST & 8TH ST,37.784792,-122.466819
19TH AVE & RANDOLPH ST,37.71441,-122.47003
DUBOCE AVE & CHURCH ST - RAMP,37.769463,-122.429133
