"","ZipCode","Population","HouseholdsPerZipCode","PersonsPerHousehold","AverageHouseValue","IncomePerHousehold","Latitude","Longitude","CountyName","popden","electricity(kWh)","Nat.Gas(cu.ft.)","FUELOIL(gallons)","Vehiclemilestraveled","Transport(tCO2e/yr)","incomelevels","stoplevels","distance","number_of_stops"
"410","90804",43466,"16116","2.77",174700,29872,33.7834,-118.1506,"LOSANGELES"," 17,949 "," 5,083 "," 5,083 "," 5,083 "," 15,247 ",10.49,"$0-$40K","51-75","within2km",227
"411","90805",91663,"27693","3.46",147400,32565,33.8631,-118.17654,"LOSANGELES"," 12,398 "," 6,015 "," 6,015 "," 6,015 "," 17,959 ",12.09,"$0-$40K","51-75","within2km",146
"412","90806",49641,"15586","3.34",171000,31488,33.802423,-118.181073,"LOSANGELES"," 9,543 "," 5,677 "," 5,677 "," 5,677 "," 16,724 ",11.31,"$0-$40K","51-75","within2km",226
"413","90807",31549,"13040","2.44",234800,50543,33.828815,-118.182699,"LOSANGELES"," 6,892 "," 6,247 "," 6,247 "," 6,247 "," 20,728 ",14.79,"$40K-$60K","26-50","within2km",144
"414","90808",37403,"14484","2.61",235100,63620,33.822818,-118.10384,"LOSANGELES"," 5,804 "," 8,116 "," 8,116 "," 8,116 "," 27,271 ",19.3,"$60K-$80K","0-25","within2km",83
"415","90810",35637,"9523","3.83",148000,36966,33.81798,-118.22328,"LOSANGELES"," 5,333 "," 6,648 "," 6,648 "," 6,648 "," 21,388 ",14.27,"$0-$40K","0-25","within2km",89
"416","90813",63129,"17781","3.73",137700,20015,33.78147,-118.193375,"LOSANGELES"," 16,897 "," 4,875 "," 4,875 "," 4,875 "," 12,278 ",8.01,"$0-$40K","126-150","within2km",363
"417","90814",19014,"9732","1.99",323400,41808,33.7718,-118.151,"LOSANGELES"," 14,447 "," 4,970 "," 4,970 "," 4,970 "," 18,350 ",13.08,"$40K-$60K","76-100","within2km",210
"418","90815",38892,"15411","2.42",242500,61074,33.794933,-118.11685,"LOSANGELES"," 5,328 "," 7,016 "," 7,016 "," 7,016 "," 24,067 ",17.27,"$60K-$80K","26-50","within2km",136
"419","91001",36235,"12776","2.87",258000,63543,34.191818,-118.138672,"LOSANGELES"," 4,076 "," 9,273 "," 9,273 "," 9,273 "," 25,683 ",18.25,"$60K-$80K","26-50","within2km",90
"420","91006",30010,"10940","2.86",337200,58779,34.1378,-118.0247,"LOSANGELES"," 5,005 "," 8,273 "," 8,273 "," 8,273 "," 25,221 ",17.77,"$40K-$60K","26-50","within2km",77
"421","91007",30925,"11859","2.63",384100,51255,34.127509,-118.04943,"LOSANGELES"," 5,640 "," 6,968 "," 6,968 "," 6,968 "," 22,395 ",15.79,"$40K-$60K","26-50","within2km",81
"422","91010",27400,"8315","3.31",170200,50634,34.138317,-117.963453,"LOSANGELES"," 2,891 "," 7,814 "," 7,814 "," 7,814 "," 25,483 ",17.49,"$40K-$60K","0-25","within2km",37
"423","91011",20187,"7019","2.94",583500,109802,34.20978,-118.20186,"LOSANGELES","527"," 10,567 "," 10,567 "," 10,567 "," 35,911 ",26.4,"$100K+","0-25","within2km",2
"424","91016",41050,"15188","2.76",224800,46468,34.142773,-117.999564,"LOSANGELES"," 4,664 "," 7,228 "," 7,228 "," 7,228 "," 21,308 ",14.89,"$40K-$60K","26-50","within2km",63
"425","91020",7515,"3291","2.25",248700,41580,34.210826,-118.228843,"LOSANGELES"," 9,993 "," 5,987 "," 5,987 "," 5,987 "," 19,840 ",13.94,"$40K-$60K","0-25","within2km",46
"426","91024",10545,"4914","2.2",369200,65862,34.1684,-118.0516,"LOSANGELES"," 1,525 "," 7,739 "," 7,739 "," 7,739 "," 25,557 ",18.45,"$60K-$80K","0-25","within2km",29
"427","91030",23975,"10716","2.3",384500,55701,34.111415,-118.155569,"LOSANGELES"," 6,921 "," 6,379 "," 6,379 "," 6,379 "," 21,617 ",15.58,"$40K-$60K","26-50","within2km",89
"428","91040",18748,"7260","2.62",200900,51894,34.260514,-118.330679,"LOSANGELES"," 1,282 "," 7,879 "," 7,879 "," 7,879 "," 26,807 ",18.54,"$40K-$60K","0-25","within2km",37
"429","91042",26738,"10109","2.69",197400,42882,34.254843,-118.283396,"LOSANGELES","682"," 7,211 "," 7,211 "," 7,211 "," 24,473 ",16.71,"$40K-$60K","0-25","within2km",37
"430","91101",16809,"9228","1.85",202200,38187,34.147394,-118.139138,"LOSANGELES"," 12,934 "," 4,602 "," 4,602 "," 4,602 "," 13,751 ",10.14,"$0-$40K","101-125","within2km",234
"431","91103",27887,"8359","3.33",209600,34824,34.165947,-118.162866,"LOSANGELES"," 5,959 "," 7,041 "," 7,041 "," 7,041 "," 18,516 ",12.56,"$0-$40K","0-25","within2km",73
"432","91104",38449,"13424","2.94",253100,41815,34.168285,-118.12089,"LOSANGELES"," 10,041 "," 7,280 "," 7,280 "," 7,280 "," 20,493 ",14.15,"$40K-$60K","26-50","within2km",113
"433","91105",10245,"4867","2.13",495900,83737,34.137505,-118.165612,"LOSANGELES"," 2,530 "," 7,995 "," 7,995 "," 7,995 "," 24,380 ",18.47,"$80K-$100K","0-25","within2km",105
"434","91106",23725,"10997","2.18",370400,46617,34.140761,-118.12728,"LOSANGELES"," 8,139 "," 5,719 "," 5,719 "," 5,719 "," 17,641 ",12.8,"$40K-$60K","51-75","within2km",182
"435","91107",32360,"13134","2.52",311300,56426,34.152027,-118.087574,"LOSANGELES"," 3,888 "," 7,554 "," 7,554 "," 7,554 "," 22,547 ",16.12,"$40K-$60K","51-75","within2km",143
"436","91108",13149,"4525","3.02",688700,119147,34.119532,-118.11687,"LOSANGELES"," 3,467 "," 10,702 "," 10,702 "," 10,702 "," 33,313 ",25.16,"$100K+","0-25","within2km",28
"437","91201",23978,"8571","2.86",299400,38179,34.169986,-118.290331,"LOSANGELES"," 10,112 "," 6,320 "," 6,320 "," 6,320 "," 20,553 ",14.06,"$0-$40K","26-50","within2km",80
"438","91202",21971,"9048","2.49",346000,49818,34.167248,-118.267059,"LOSANGELES"," 9,971 "," 6,421 "," 6,421 "," 6,421 "," 21,682 ",15.33,"$40K-$60K","0-25","within2km",53
"439","91203",14479,"5533","2.65",210400,32350,34.153091,-118.265454,"LOSANGELES"," 15,913 "," 5,401 "," 5,401 "," 5,401 "," 17,355 ",11.92,"$0-$40K","26-50","within2km",129
"440","91204",16997,"5623","2.98",216900,32339,34.134298,-118.260161,"LOSANGELES"," 14,421 "," 5,007 "," 5,007 "," 5,007 "," 16,116 ",11.07,"$0-$40K","76-100","within2km",181
"441","91205",41381,"14520","2.88",216600,27701,34.136336,-118.241388,"LOSANGELES"," 22,836 "," 5,080 "," 5,080 "," 5,080 "," 15,731 ",10.67,"$0-$40K","26-50","within2km",191
"442","91206",31284,"13002","2.43",360300,41674,34.159713,-118.217895,"LOSANGELES"," 5,900 "," 5,668 "," 5,668 "," 5,668 "," 19,714 ",13.81,"$40K-$60K","0-25","within2km",55
"443","91207",9852,"4030","2.5",442400,62347,34.168028,-118.243022,"LOSANGELES"," 2,237 "," 7,855 "," 7,855 "," 7,855 "," 26,282 ",18.67,"$60K-$80K","0-25","within2km",48
"444","91208",16909,"6673","2.58",392400,76034,34.191114,-118.230854,"LOSANGELES"," 1,942 "," 8,512 "," 8,512 "," 8,512 "," 28,405 ",20.5,"$60K-$80K","0-25","within2km",37
"445","91214",29101,"10521","2.81",287700,64843,34.23024,-118.24536,"LOSANGELES"," 4,572 "," 8,310 "," 8,310 "," 8,310 "," 27,252 ",19.28,"$60K-$80K","0-25","within2km",31
"446","91301",25302,"8648","2.97",375600,88725,34.144523,-118.760382,"LOSANGELES"," 1,003 "," 11,368 "," 11,368 "," 11,368 "," 33,755 ",24.22,"$80K-$100K","0-25","within2km",26
"447","91302",23644,"8849","2.76",587700,93378,34.134741,-118.656723,"LOSANGELES","817"," 10,559 "," 10,559 "," 10,559 "," 30,913 ",22.7,"$80K-$100K","0-25","within2km",8
"448","91303",23508,"7758","3.11",168000,36769,34.19718,-118.60038,"LOSANGELES"," 10,968 "," 6,184 "," 6,184 "," 6,184 "," 18,031 ",12.4,"$0-$40K","26-50","within2km",143
"449","91304",49226,"16980","2.93",248200,48052,34.218228,-118.627503,"LOSANGELES"," 5,183 "," 7,811 "," 7,811 "," 7,811 "," 22,538 ",15.67,"$40K-$60K","0-25","within2km",43
"450","91306",43846,"13951","3.19",188600,49064,34.2096,-118.5741,"LOSANGELES"," 10,520 "," 8,210 "," 8,210 "," 8,210 "," 23,948 ",16.51,"$40K-$60K","0-25","within2km",102
"451","91307",23622,"8192","2.88",256100,74072,34.20192,-118.66098,"LOSANGELES","982"," 10,741 "," 10,741 "," 10,741 "," 31,764 ",22.41,"$60K-$80K","0-25","within2km",17
"452","91311",35317,"13541","2.61",261200,62270,34.255102,-118.597553,"LOSANGELES"," 1,187 "," 8,591 "," 8,591 "," 8,591 "," 27,097 ",19.14,"$60K-$80K","26-50","within2km",61
"453","91316",27595,"13101","2.16",331800,49131,34.16304,-118.515,"LOSANGELES"," 4,076 "," 6,253 "," 6,253 "," 6,253 "," 19,751 ",14.2,"$40K-$60K","0-25","within2km",74
"454","91321",30727,"10598","2.94",215100,49979,34.380013,-118.520234,"LOSANGELES"," 1,592 "," 7,255 "," 7,255 "," 7,255 "," 23,568 ",16.38,"$40K-$60K","0-25","within2km",0
"455","91324",25731,"9052","2.89",243400,49961,34.240441,-118.548924,"LOSANGELES"," 5,919 "," 7,461 "," 7,461 "," 7,461 "," 22,042 ",15.45,"$40K-$60K","26-50","within2km",99
"456","91325",32300,"11571","2.64",272600,48855,34.237662,-118.518345,"LOSANGELES"," 6,213 "," 6,970 "," 6,970 "," 6,970 "," 22,847 ",15.97,"$40K-$60K","0-25","within2km",87
"457","91326",28049,"9904","2.88",342000,82310,34.275888,-118.545436,"LOSANGELES"," 3,271 "," 9,783 "," 9,783 "," 9,783 "," 31,458 ",22.56,"$80K-$100K","0-25","within2km",9
"458","91331",97300,"22032","4.54",145800,39225,34.255562,-118.424498,"LOSANGELES"," 10,473 "," 7,674 "," 7,674 "," 7,674 "," 23,773 ",15.64,"$0-$40K","0-25","within2km",95
"459","91335",68002,"22811","3.05",170600,40792,34.20024,-118.53942,"LOSANGELES"," 10,369 "," 7,093 "," 7,093 "," 7,093 "," 20,955 ",14.37,"$40K-$60K","26-50","within2km",121
"460","91340",33373,"8075","4.24",144000,40398,34.286167,-118.434585,"LOSANGELES"," 10,577 "," 7,588 "," 7,588 "," 7,588 "," 22,968 ",15.26,"$40K-$60K","26-50","within2km",100
"461","91342",81970,"22060","3.7",167400,48744,34.303906,-118.420534,"LOSANGELES"," 1,518 "," 8,301 "," 8,301 "," 8,301 "," 26,860 ",18.16,"$40K-$60K","0-25","within2km",67
"462","91343",57001,"16785","3.45",202000,41786,34.2387,-118.47612,"LOSANGELES"," 9,530 "," 7,473 "," 7,473 "," 7,473 "," 21,924 ",14.9,"$40K-$60K","26-50","within2km",95
"463","91344",48863,"16695","2.96",238100,64947,34.28526,-118.4988,"LOSANGELES"," 3,285 "," 9,132 "," 9,132 "," 9,132 "," 29,019 ",20.34,"$60K-$80K","0-25","within2km",44
"464","91345",17102,"5139","3.33",178900,52603,34.281944,-118.438056,"LOSANGELES"," 5,620 "," 8,173 "," 8,173 "," 8,173 "," 27,206 ",18.61,"$40K-$60K","26-50","within2km",96
"465","91350",40069,"13321","3.08",238600,74616,34.446,-118.517,"LOSANGELES","209"," 9,673 "," 9,673 "," 9,673 "," 35,252 ",24.53,"$60K-$80K","0-25","within2km",0
"466","91351",59257,"20917","2.99",204700,61349,34.4228,-118.4712,"LOSANGELES"," 1,526 "," 8,353 "," 8,353 "," 8,353 "," 28,502 ",19.86,"$60K-$80K","0-25","within2km",0
"467","91352",46624,"12204","3.9",161400,41322,34.2248,-118.3594,"LOSANGELES"," 3,064 "," 7,296 "," 7,296 "," 7,296 "," 24,527 ",16.37,"$40K-$60K","0-25","within2km",63
"468","91354",17841,"5835","3.1",262600,84858,34.44553,-118.54724,"LOSANGELES"," 1,232 "," 10,606 "," 10,606 "," 10,606 "," 34,698 ",24.6,"$80K-$100K","0-25","within2km",0
"469","91355",24970,"10133","2.53",262400,76024,34.406069,-118.535302,"LOSANGELES"," 1,843 "," 8,254 "," 8,254 "," 8,254 "," 26,454 ",19.31,"$60K-$80K","0-25","within2km",0
"470","91356",27407,"11422","2.44",471800,51420,34.161582,-118.546573,"LOSANGELES"," 4,532 "," 6,933 "," 6,933 "," 6,933 "," 21,063 ",15.03,"$40K-$60K","0-25","within2km",42
"471","91364",25985,"10726","2.46",375800,79414,34.155131,-118.602117,"LOSANGELES"," 3,111 "," 9,531 "," 9,531 "," 9,531 "," 24,839 ",18.49,"$60K-$80K","0-25","within2km",48
"472","91367",36106,"16549","2.3",323600,61356,34.176089,-118.620157,"LOSANGELES"," 4,633 "," 7,680 "," 7,680 "," 7,680 "," 20,578 ",15.17,"$60K-$80K","0-25","within2km",97
"473","91381",9919,"3588","2.88",327500,87112,34.381972,-118.571447,"LOSANGELES","257"," 11,285 "," 11,285 "," 11,285 "," 33,331 ",23.91,"$80K-$100K","0-25","within2km",0
"474","91384",22173,"4848","3.21",222300,73933,34.464926,-118.641172,"LOSANGELES","240"," 10,736 "," 10,736 "," 10,736 "," 34,557 ",24.04,"$60K-$80K","0-25","within2km",0
"475","91401",40372,"14981","2.76",255400,35403,34.177691,-118.429258,"LOSANGELES"," 11,418 "," 6,067 "," 6,067 "," 6,067 "," 18,372 ",12.63,"$0-$40K","26-50","within2km",188
"476","91402",66241,"18217","3.76",150500,32496,34.2285,-118.44348,"LOSANGELES"," 17,722 "," 6,037 "," 6,037 "," 6,037 "," 17,770 ",11.88,"$0-$40K","51-75","within2km",129
"477","91403",22079,"11616","1.98",458100,53596,34.14786,-118.4661,"LOSANGELES"," 5,970 "," 6,234 "," 6,234 "," 6,234 "," 14,267 ",11.06,"$40K-$60K","0-25","within2km",57
"478","91405",51344,"16977","3.09",180800,29657,34.199976,-118.445986,"LOSANGELES"," 15,192 "," 5,524 "," 5,524 "," 5,524 "," 16,884 ",11.4,"$0-$40K","26-50","within2km",171
"479","91406",50041,"17721","2.91",181800,37178,34.201719,-118.491973,"LOSANGELES"," 6,152 "," 6,280 "," 6,280 "," 6,280 "," 19,108 ",13.12,"$0-$40K","26-50","within2km",112
"480","91411",23641,"8969","2.67",217600,34266,34.179,-118.44738,"LOSANGELES"," 11,705 "," 5,610 "," 5,610 "," 5,610 "," 17,603 ",12.13,"$0-$40K","51-75","within2km",204
"481","91423",29370,"15601","1.97",388500,52662,34.14726,-118.4325,"LOSANGELES"," 6,198 "," 6,222 "," 6,222 "," 6,222 "," 17,228 ",12.84,"$40K-$60K","26-50","within2km",99
"482","91436",13109,"5287","2.55",583400,102652,34.16591,-118.46357,"LOSANGELES"," 2,801 "," 10,169 "," 10,169 "," 10,169 "," 17,971 ",15.17,"$100K+","0-25","within2km",102
"483","91501",18096,"7647","2.42",325500,43750,34.188999,-118.297989,"LOSANGELES"," 14,008 "," 6,036 "," 6,036 "," 6,036 "," 20,621 ",14.45,"$40K-$60K","0-25","within2km",86
"484","91502",11500,"4918","2.39",202200,29185,34.176232,-118.307682,"LOSANGELES"," 8,841 "," 4,877 "," 4,877 "," 4,877 "," 14,964 ",10.38,"$0-$40K","51-75","within2km",141
"485","91504",25872,"9816","2.67",289400,55813,34.203068,-118.329504,"LOSANGELES"," 3,267 "," 7,464 "," 7,464 "," 7,464 "," 23,815 ",16.84,"$40K-$60K","0-25","within2km",80
"486","91505",29235,"13627","2.21",230800,51740,34.169079,-118.343061,"LOSANGELES"," 6,120 "," 6,549 "," 6,549 "," 6,549 "," 18,306 ",13.41,"$40K-$60K","26-50","within2km",158
"487","91506",18530,"7953","2.34",250800,50849,34.172596,-118.322672,"LOSANGELES"," 7,504 "," 6,873 "," 6,873 "," 6,873 "," 20,797 ",14.87,"$40K-$60K","26-50","within2km",143
"488","91601",36616,"15109","2.49",210100,31671,34.167888,-118.369332,"LOSANGELES"," 13,946 "," 5,361 "," 5,361 "," 5,361 "," 15,515 ",10.8,"$0-$40K","26-50","within2km",126
"489","91602",16978,"9704","1.82",383900,47989,34.151673,-118.365113,"LOSANGELES"," 7,928 "," 5,495 "," 5,495 "," 5,495 "," 17,936 ",13.14,"$40K-$60K","26-50","within2km",113
"490","91604",26137,"14124","1.89",457700,60299,34.1412,-118.39092,"LOSANGELES"," 5,241 "," 6,406 "," 6,406 "," 6,406 "," 16,647 ",12.82,"$60K-$80K","26-50","within2km",97
"491","91605",57129,"15737","3.69",169500,32168,34.208387,-118.402459,"LOSANGELES"," 10,364 "," 6,407 "," 6,407 "," 6,407 "," 19,196 ",12.76,"$0-$40K","0-25","within2km",110
"492","91606",45348,"15124","3.06",170100,31806,34.186304,-118.389143,"LOSANGELES"," 12,729 "," 6,002 "," 6,002 "," 6,002 "," 17,833 ",12.08,"$0-$40K","26-50","within2km",123
"493","91607",27439,"13085","2.11",304200,40565,34.16478,-118.39986,"LOSANGELES"," 11,688 "," 5,709 "," 5,709 "," 5,709 "," 17,763 ",12.64,"$40K-$60K","51-75","within2km",135
"494","91702",57765,"15847","3.63",146700,42108,34.126437,-117.902565,"LOSANGELES"," 2,680 "," 7,688 "," 7,688 "," 7,688 "," 23,116 ",15.6,"$40K-$60K","0-25","within2km",59
"495","91706",76889,"17715","4.43",146600,41621,34.08924,-117.96372,"LOSANGELES"," 5,653 "," 7,775 "," 7,775 "," 7,775 "," 26,059 ",17.18,"$40K-$60K","26-50","within2km",67
"496","91711",34715,"11746","2.58",252400,66663,34.11306,-117.717241,"LOSANGELES"," 2,495 "," 8,956 "," 8,956 "," 8,956 "," 24,016 ",17.44,"$60K-$80K","0-25","within2km",54
"497","91722",33803,"10451","3.29",169500,50126,34.097211,-117.904601,"LOSANGELES"," 8,015 "," 8,396 "," 8,396 "," 8,396 "," 25,697 ",17.6,"$40K-$60K","0-25","within2km",61
"498","91723",17552,"6449","2.76",187800,42100,34.085167,-117.884814,"LOSANGELES"," 7,722 "," 7,027 "," 7,027 "," 7,027 "," 21,211 ",14.65,"$40K-$60K","26-50","within2km",72
"499","91724",25062,"8507","2.98",205900,59158,34.089819,-117.856778,"LOSANGELES"," 4,275 "," 8,758 "," 8,758 "," 8,758 "," 28,606 ",19.85,"$40K-$60K","0-25","within2km",55
"500","91731",30206,"7778","3.96",160600,30942,34.076836,-118.040838,"LOSANGELES"," 8,140 "," 6,594 "," 6,594 "," 6,594 "," 19,772 ",13,"$0-$40K","51-75","within2km",163
"501","91732",62659,"14877","4.27",156800,34141,34.073305,-118.012655,"LOSANGELES"," 12,701 "," 7,094 "," 7,094 "," 7,094 "," 21,081 ",13.85,"$0-$40K","26-50","within2km",116
"502","91733",45640,"10116","4.6",157600,32644,34.04778,-118.04478,"LOSANGELES"," 6,973 "," 6,892 "," 6,892 "," 6,892 "," 20,470 ",13.33,"$0-$40K","0-25","within2km",59
"503","91740",25117,"8490","2.93",188900,52696,34.1156,-117.8563,"LOSANGELES"," 5,247 "," 8,434 "," 8,434 "," 8,434 "," 25,983 ",17.97,"$40K-$60K","0-25","within2km",65
"504","91741",24967,"8883","2.83",273000,67419,34.1452,-117.8532,"LOSANGELES"," 2,572 "," 9,706 "," 9,706 "," 9,706 "," 30,923 ",21.64,"$60K-$80K","0-25","within2km",53
"505","91744",84950,"18835","4.59",148600,46792,34.031085,-117.93634,"LOSANGELES"," 9,830 "," 8,659 "," 8,659 "," 8,659 "," 26,952 ",17.9,"$40K-$60K","0-25","within2km",50
"506","91745",53682,"16464","3.32",231500,59642,33.997817,-117.964862,"LOSANGELES"," 4,030 "," 8,983 "," 8,983 "," 8,983 "," 29,105 ",20.08,"$40K-$60K","0-25","within2km",42
"507","91746",30795,"6931","4.52",153200,44189,34.048277,-117.982221,"LOSANGELES"," 4,354 "," 8,839 "," 8,839 "," 8,839 "," 28,494 ",18.75,"$40K-$60K","0-25","within2km",58
"508","91748",46324,"13828","3.44",215200,51640,33.98268,-117.89802,"LOSANGELES"," 3,203 "," 8,377 "," 8,377 "," 8,377 "," 25,572 ",17.56,"$40K-$60K","0-25","within2km",27
"509","91750",35512,"12894","2.74",239300,60366,34.117526,-117.770153,"LOSANGELES"," 1,643 "," 8,966 "," 8,966 "," 8,966 "," 28,735 ",20.03,"$60K-$80K","0-25","within2km",28
"510","91754",33263,"11664","2.95",218700,40267,34.0502,-118.1489,"LOSANGELES"," 7,107 "," 6,528 "," 6,528 "," 6,528 "," 19,824 ",13.68,"$40K-$60K","0-25","within2km",97
"511","91755",26925,"8594","3.2",213700,41295,34.050937,-118.116556,"LOSANGELES"," 9,906 "," 6,535 "," 6,535 "," 6,535 "," 21,915 ",14.94,"$40K-$60K","0-25","within2km",30
"512","91759",35,"18","2.19",3e+05,26500,34.256088,-117.634246,"LOSANGELES","491"," 6,582 "," 6,582 "," 6,582 "," 22,158 ",14.74,"$0-$40K","0-25","within2km",0
"513","91765",46520,"14921","3.17",244300,69848,34.00014,-117.81618,"LOSANGELES"," 2,386 "," 9,494 "," 9,494 "," 9,494 "," 30,797 ",21.57,"$60K-$80K","0-25","within2km",33
"514","91766",69968,"17725","4.1",142800,41876,34.041742,-117.761853,"LOSANGELES"," 6,974 "," 7,968 "," 7,968 "," 7,968 "," 24,454 ",16.29,"$40K-$60K","0-25","within2km",49
"515","91767",46614,"13660","3.51",136400,40057,34.081735,-117.739135,"LOSANGELES"," 8,220 "," 7,555 "," 7,555 "," 7,555 "," 20,962 ",14.22,"$40K-$60K","0-25","within2km",78
"516","91768",36047,"8877","3.81",129600,35733,34.068163,-117.777676,"LOSANGELES"," 4,699 "," 7,641 "," 7,641 "," 7,641 "," 22,456 ",14.89,"$0-$40K","0-25","within2km",56
"517","91770",61605,"16621","3.77",180000,37896,34.0614,-118.08162,"LOSANGELES"," 9,328 "," 7,012 "," 7,012 "," 7,012 "," 21,538 ",14.42,"$0-$40K","0-25","within2km",62
"518","91773",33865,"11868","2.81",233000,63526,34.101639,-117.817521,"LOSANGELES"," 3,192 "," 8,762 "," 8,762 "," 8,762 "," 27,868 ",19.61,"$60K-$80K","0-25","within2km",31
"519","91775",23426,"8580","2.79",282400,56657,34.114495,-118.088673,"LOSANGELES"," 7,725 "," 7,787 "," 7,787 "," 7,787 "," 25,113 ",17.64,"$40K-$60K","0-25","within2km",75
"520","91776",38032,"11937","3.22",199900,38085,34.090524,-118.093459,"LOSANGELES"," 11,187 "," 6,431 "," 6,431 "," 6,431 "," 19,550 ",13.35,"$0-$40K","0-25","within2km",79
"521","91780",32714,"11588","2.9",232300,47575,34.1003,-118.0583,"LOSANGELES"," 8,402 "," 7,594 "," 7,594 "," 7,594 "," 23,809 ",16.44,"$40K-$60K","26-50","within2km",78
"522","91789",45106,"13207","3.46",275200,73943,34.0154,-117.858225,"LOSANGELES"," 2,672 "," 10,363 "," 10,363 "," 10,363 "," 34,572 ",23.98,"$60K-$80K","0-25","within2km",34
"523","91790",44085,"13083","3.39",182200,50825,34.066605,-117.938508,"LOSANGELES"," 7,677 "," 8,402 "," 8,402 "," 8,402 "," 26,558 ",18.14,"$40K-$60K","26-50","within2km",72
"524","91791",30442,"9997","3.1",221500,56216,34.063556,-117.892645,"LOSANGELES"," 4,524 "," 8,642 "," 8,642 "," 8,642 "," 27,167 ",18.8,"$40K-$60K","0-25","within2km",62
"525","91792",31620,"9157","3.51",184900,54074,34.02182,-117.897867,"LOSANGELES"," 8,333 "," 7,907 "," 7,907 "," 7,907 "," 27,556 ",18.84,"$40K-$60K","0-25","within2km",47
"526","91801",54381,"20052","2.77",214700,38229,34.089911,-118.130421,"LOSANGELES"," 12,802 "," 5,746 "," 5,746 "," 5,746 "," 18,439 ",12.79,"$0-$40K","26-50","within2km",100
"527","91803",30629,"10002","3.1",207400,41303,34.073612,-118.144828,"LOSANGELES"," 9,530 "," 6,398 "," 6,398 "," 6,398 "," 21,169 ",14.51,"$40K-$60K","26-50","within2km",87
"528","93510",7813,"2770","2.98",276500,65737,34.489202,-118.197221,"LOSANGELES","106"," 10,713 "," 10,713 "," 10,713 "," 40,336 ",27.3,"$60K-$80K","0-25","within2km",0
"529","93532",2760,"1142","2.61",139100,52222,34.672247,-118.425268,"LOSANGELES","19"," 7,361 "," 7,361 "," 7,361 "," 31,068 ",21.17,"$40K-$60K","0-25","within2km",0
"530","93534",35104,"14380","2.58",87900,31217,34.692638,-118.144902,"LOSANGELES"," 1,536 "," 7,344 "," 7,344 "," 7,344 "," 17,607 ",12.04,"$0-$40K","0-25","within2km",0
"531","93535",57791,"20126","3.17",92000,39747,34.7127,-117.90416,"LOSANGELES","233"," 9,103 "," 9,103 "," 9,103 "," 24,952 ",16.75,"$0-$40K","0-25","within2km",0
"532","93536",49303,"16093","2.91",140600,54223,34.77799,-118.46932,"LOSANGELES","193"," 9,651 "," 9,651 "," 9,651 "," 29,532 ",20.22,"$40K-$60K","0-25","within2km",0
"533","93543",11184,"3673","3.36",98000,43864,34.521949,-117.951259,"LOSANGELES","261"," 9,587 "," 9,587 "," 9,587 "," 32,487 ",21.51,"$40K-$60K","0-25","within2km",0
"534","93544",1201,"674","2.38",152400,44318,34.490529,-117.785114,"LOSANGELES","11"," 7,130 "," 7,130 "," 7,130 "," 32,263 ",21.65,"$40K-$60K","0-25","within2km",0
"535","93550",67213,"21686","3.39",96700,37484,34.568461,-118.062387,"LOSANGELES","613"," 8,758 "," 8,758 "," 8,758 "," 23,346 ",15.62,"$0-$40K","0-25","within2km",0
"536","93551",34036,"11378","3.18",165600,68057,34.601366,-118.189508,"LOSANGELES","533"," 11,352 "," 11,352 "," 11,352 "," 33,051 ",22.89,"$60K-$80K","0-25","within2km",0
"537","93552",25359,"7497","3.6",109200,50179,34.559961,-118.042134,"LOSANGELES"," 1,613 "," 10,831 "," 10,831 "," 10,831 "," 29,510 ",19.87,"$40K-$60K","0-25","within2km",0
"538","93553",1600,"744","2.55",120200,30417,34.470966,-117.896598,"LOSANGELES","33"," 6,837 "," 6,837 "," 6,837 "," 27,601 ",18.21,"$0-$40K","0-25","within2km",0
"539","93563",406,"137","2.78",212900,83367,34.429622,-117.797685,"LOSANGELES","11"," 10,865 "," 10,865 "," 10,865 "," 27,189 ",20.13,"$80K-$100K","0-25","within2km",0
"540","93591",6775,"2163","3.54",76600,38482,34.602708,-117.82965,"LOSANGELES","87"," 10,276 "," 10,276 "," 10,276 "," 33,769 ",22.02,"$0-$40K","0-25","within2km",0
"541","90001",54481,"13302","4.35",138900,24207,33.974243,-118.245169,"LOSANGELES"," 15,688 "," 6,136 "," 6,136 "," 6,136 "," 15,862 ",10.22,"$0-$40K","51-75","within3km",489
"542","90002",44584,"11838","4.16",127700,22872,33.94938,-118.24506,"LOSANGELES"," 14,677 "," 6,566 "," 6,566 "," 6,566 "," 15,536 ",10.02,"$0-$40K","51-75","within3km",515
"543","90003",58187,"16071","4",134400,22346,33.963792,-118.274249,"LOSANGELES"," 16,441 "," 6,299 "," 6,299 "," 6,299 "," 14,614 ",9.46,"$0-$40K","51-75","within3km",578
"544","90004",67850,"23922","2.91",371100,27591,34.07668,-118.308976,"LOSANGELES"," 22,196 "," 4,646 "," 4,646 "," 4,646 "," 13,373 ",9.2,"$0-$40K","76-100","within3km",704
"545","90005",43014,"15905","2.8",392200,21998,34.058999,-118.312752,"LOSANGELES"," 37,518 "," 4,076 "," 4,076 "," 4,076 "," 11,004 ",7.55,"$0-$40K","101-125","within3km",718
"546","90006",62765,"19792","3.31",169000,20593,34.047977,-118.29082,"LOSANGELES"," 32,165 "," 4,469 "," 4,469 "," 4,469 "," 11,363 ",7.58,"$0-$40K","101-125","within3km",1030
